Time,Date,Hour,Day_of_Week,Road_Name,Vehicle_Count,Traffic_Density,Congestion_Level,Avg_Speed_kmh,Pollution_Index
2024-04-02 09:00:00,2024-04-02,9,Tuesday,Bannerghatta Road,265,0.68,High,16.6,255.6
2024-04-02 09:00:00,2024-04-02,9,Tuesday,Old Airport Road,297,0.68,High,21.7,266.5
2024-04-02 09:00:00,2024-04-02,9,Tuesday,Whitefield Road,266,0.68,High,15.3,253.2
2024-04-02 09:00:00,2024-04-02,9,Tuesday,Electronic City Road,332,0.77,High,17.0,295.1
2024-04-02 10:00:00,2024-04-02,10,Tuesday,MG Road,277,0.74,High,16.6,272.0
2024-04-02 10:00:00,2024-04-02,10,Tuesday,Brigade Road,443,0.68,High,19.1,404.6
2024-04-02 10:00:00,2024-04-02,10,Tuesday,Outer Ring Road,467,0.81,High,12.8,433.1
2024-04-02 10:00:00,2024-04-02,10,Tuesday,Hosur Road,298,0.95,Critical,5.0,276.0
2024-04-02 10:00:00,2024-04-02,10,Tuesday,Bannerghatta Road,299,0.8,High,15.0,282.9
2024-04-02 10:00:00,2024-04-02,10,Tuesday,Old Airport Road,255,0.83,High,9.8,225.5
2024-04-02 10:00:00,2024-04-02,10,Tuesday,Whitefield Road,307,0.94,Critical,5.0,304.7
2024-04-02 10:00:00,2024-04-02,10,Tuesday,Electronic City Road,249,0.87,Critical,6.6,242.4
2024-04-02 11:00:00,2024-04-02,11,Tuesday,MG Road,230,0.62,Moderate,26.9,226.9
2024-04-02 11:00:00,2024-04-02,11,Tuesday,Brigade Road,135,0.45,Moderate,33.0,166.3
2024-04-02 11:00:00,2024-04-02,11,Tuesday,Outer Ring Road,191,0.38,Moderate,42.0,176.2
2024-04-02 11:00:00,2024-04-02,11,Tuesday,Hosur Road,175,0.4,Moderate,38.1,199.6
2024-04-02 11:00:00,2024-04-02,11,Tuesday,Bannerghatta Road,142,0.51,Moderate,28.0,170.3
2024-04-02 11:00:00,2024-04-02,11,Tuesday,Old Airport Road,122,0.47,Moderate,33.6,119.7
2024-04-02 11:00:00,2024-04-02,11,Tuesday,Whitefield Road,176,0.54,Moderate,25.9,183.1
2024-04-02 11:00:00,2024-04-02,11,Tuesday,Electronic City Road,163,0.44,Moderate,37.3,163.7
2024-04-02 12:00:00,2024-04-02,12,Tuesday,MG Road,201,0.55,Moderate,25.1,207.0
2024-04-02 12:00:00,2024-04-02,12,Tuesday,Brigade Road,214,0.47,Moderate,33.9,194.6
2024-04-02 12:00:00,2024-04-02,12,Tuesday,Outer Ring Road,211,0.46,Moderate,35.5,215.6
2024-04-02 12:00:00,2024-04-02,12,Tuesday,Hosur Road,197,0.65,High,16.9,204.4
2024-04-02 12:00:00,2024-04-02,12,Tuesday,Bannerghatta Road,146,0.46,Moderate,30.5,174.8
2024-04-02 12:00:00,2024-04-02,12,Tuesday,Old Airport Road,121,0.63,Moderate,19.1,156.8
2024-04-02 12:00:00,2024-04-02,12,Tuesday,Whitefield Road,106,0.37,Moderate,37.9,126.4
2024-04-02 12:00:00,2024-04-02,12,Tuesday,Electronic City Road,199,0.62,Moderate,24.4,214.3
2024-04-02 13:00:00,2024-04-02,13,Tuesday,MG Road,208,0.39,Moderate,33.1,193.6
2024-04-02 13:00:00,2024-04-02,13,Tuesday,Brigade Road,205,0.58,Moderate,27.4,185.7
2024-04-02 13:00:00,2024-04-02,13,Tuesday,Outer Ring Road,173,0.55,Moderate,31.7,182.8
2024-04-02 13:00:00,2024-04-02,13,Tuesday,Hosur Road,197,0.57,Moderate,23.1,187.2
2024-04-02 13:00:00,2024-04-02,13,Tuesday,Bannerghatta Road,176,0.49,Moderate,29.3,198.7
2024-04-02 13:00:00,2024-04-02,13,Tuesday,Old Airport Road,128,0.49,Moderate,33.4,142.5
2024-04-02 13:00:00,2024-04-02,13,Tuesday,Whitefield Road,148,0.64,Moderate,24.6,143.9
2024-04-02 13:00:00,2024-04-02,13,Tuesday,Electronic City Road,139,0.37,Moderate,41.5,153.4
2024-04-02 14:00:00,2024-04-02,14,Tuesday,MG Road,126,0.56,Moderate,29.9,132.2
2024-04-02 14:00:00,2024-04-02,14,Tuesday,Brigade Road,225,0.4,Moderate,40.1,205.9
2024-04-02 14:00:00,2024-04-02,14,Tuesday,Outer Ring Road,186,0.38,Moderate,40.4,204.2
2024-04-02 14:00:00,2024-04-02,14,Tuesday,Hosur Road,93,0.47,Moderate,31.8,103.8
2024-04-02 14:00:00,2024-04-02,14,Tuesday,Bannerghatta Road,80,0.46,Moderate,30.6,88.0
2024-04-02 14:00:00,2024-04-02,14,Tuesday,Old Airport Road,156,0.54,Moderate,24.0,156.3
2024-04-02 14:00:00,2024-04-02,14,Tuesday,Whitefield Road,155,0.56,Moderate,29.0,162.8
2024-04-02 14:00:00,2024-04-02,14,Tuesday,Electronic City Road,181,0.35,Moderate,34.2,173.4
2024-04-02 15:00:00,2024-04-02,15,Tuesday,MG Road,137,0.51,Moderate,29.7,134.0
2024-04-02 15:00:00,2024-04-02,15,Tuesday,Brigade Road,138,0.42,Moderate,30.3,147.2
2024-04-02 15:00:00,2024-04-02,15,Tuesday,Outer Ring Road,215,0.49,Moderate,34.0,212.0
2024-04-02 15:00:00,2024-04-02,15,Tuesday,Hosur Road,168,0.35,Moderate,39.8,183.1
2024-04-02 15:00:00,2024-04-02,15,Tuesday,Bannerghatta Road,126,0.48,Moderate,29.7,143.6
2024-04-02 15:00:00,2024-04-02,15,Tuesday,Old Airport Road,89,0.55,Moderate,27.2,105.6
2024-04-02 15:00:00,2024-04-02,15,Tuesday,Whitefield Road,175,0.51,Moderate,29.9,175.6
2024-04-02 15:00:00,2024-04-02,15,Tuesday,Electronic City Road,170,0.36,Moderate,43.2,166.1
2024-04-02 16:00:00,2024-04-02,16,Tuesday,MG Road,98,0.46,Moderate,30.8,127.7
2024-04-02 16:00:00,2024-04-02,16,Tuesday,Brigade Road,208,0.38,Moderate,39.6,199.7
2024-04-02 16:00:00,2024-04-02,16,Tuesday,Outer Ring Road,118,0.46,Moderate,35.5,121.4
2024-04-02 16:00:00,2024-04-02,16,Tuesday,Hosur Road,201,0.56,Moderate,27.7,213.3
2024-04-02 16:00:00,2024-04-02,16,Tuesday,Bannerghatta Road,92,0.56,Moderate,21.8,101.7
2024-04-02 16:00:00,2024-04-02,16,Tuesday,Old Airport Road,99,0.62,Moderate,27.1,119.8
2024-04-02 16:00:00,2024-04-02,16,Tuesday,Whitefield Road,162,0.49,Moderate,33.1,157.2
2024-04-02 16:00:00,2024-04-02,16,Tuesday,Electronic City Road,141,0.61,Moderate,27.1,146.1
2024-04-02 17:00:00,2024-04-02,17,Tuesday,MG Road,277,0.93,Critical,8.1,271.3
2024-04-02 17:00:00,2024-04-02,17,Tuesday,Brigade Road,342,0.77,High,13.8,313.5
2024-04-02 17:00:00,2024-04-02,17,Tuesday,Outer Ring Road,428,0.74,High,17.9,365.6
2024-04-02 17:00:00,2024-04-02,17,Tuesday,Hosur Road,362,1.0,Critical,5.0,322.4
2024-04-02 17:00:00,2024-04-02,17,Tuesday,Bannerghatta Road,199,0.76,High,12.5,203.3
2024-04-02 17:00:00,2024-04-02,17,Tuesday,Old Airport Road,278,0.71,High,15.9,244.1
2024-04-02 17:00:00,2024-04-02,17,Tuesday,Whitefield Road,313,0.87,Critical,5.5,309.6
2024-04-02 17:00:00,2024-04-02,17,Tuesday,Electronic City Road,242,0.68,High,18.3,234.1
2024-04-02 18:00:00,2024-04-02,18,Tuesday,MG Road,280,0.98,Critical,5.0,271.1
2024-04-02 18:00:00,2024-04-02,18,Tuesday,Brigade Road,357,0.66,High,17.8,331.4
2024-04-02 18:00:00,2024-04-02,18,Tuesday,Outer Ring Road,388,0.78,High,8.5,336.5
2024-04-02 18:00:00,2024-04-02,18,Tuesday,Hosur Road,325,0.98,Critical,5.0,283.1
2024-04-02 18:00:00,2024-04-02,18,Tuesday,Bannerghatta Road,217,0.84,High,7.7,204.7
2024-04-02 18:00:00,2024-04-02,18,Tuesday,Old Airport Road,193,0.66,High,20.4,189.9
2024-04-02 18:00:00,2024-04-02,18,Tuesday,Whitefield Road,369,0.69,High,20.6,323.8
2024-04-02 18:00:00,2024-04-02,18,Tuesday,Electronic City Road,408,0.75,High,12.0,351.8
2024-04-02 19:00:00,2024-04-02,19,Tuesday,MG Road,261,0.81,High,16.4,261.2
2024-04-02 19:00:00,2024-04-02,19,Tuesday,Brigade Road,318,0.88,Critical,7.7,286.0
2024-04-02 19:00:00,2024-04-02,19,Tuesday,Outer Ring Road,368,0.95,Critical,5.0,328.9
2024-04-02 19:00:00,2024-04-02,19,Tuesday,Hosur Road,256,0.69,High,21.5,234.3
2024-04-02 19:00:00,2024-04-02,19,Tuesday,Bannerghatta Road,313,0.66,High,21.1,289.1
2024-04-02 19:00:00,2024-04-02,19,Tuesday,Old Airport Road,296,0.7,High,13.7,272.7
2024-04-02 19:00:00,2024-04-02,19,Tuesday,Whitefield Road,350,0.83,High,13.4,303.0
2024-04-02 19:00:00,2024-04-02,19,Tuesday,Electronic City Road,317,0.87,Critical,7.5,294.3
2024-04-02 20:00:00,2024-04-02,20,Tuesday,MG Road,282,0.96,Critical,5.0,252.9
2024-04-02 20:00:00,2024-04-02,20,Tuesday,Brigade Road,257,0.8,High,15.3,246.3
2024-04-02 20:00:00,2024-04-02,20,Tuesday,Outer Ring Road,359,0.71,High,21.7,316.2
2024-04-02 20:00:00,2024-04-02,20,Tuesday,Hosur Road,335,0.96,Critical,5.0,313.4
2024-04-02 20:00:00,2024-04-02,20,Tuesday,Bannerghatta Road,331,0.75,High,13.0,306.1
2024-04-02 20:00:00,2024-04-02,20,Tuesday,Old Airport Road,300,0.87,Critical,12.2,266.2
2024-04-02 20:00:00,2024-04-02,20,Tuesday,Whitefield Road,409,0.87,Critical,6.2,384.2
2024-04-02 20:00:00,2024-04-02,20,Tuesday,Electronic City Road,218,0.94,Critical,5.0,232.3
2024-04-02 21:00:00,2024-04-02,21,Tuesday,MG Road,125,0.27,Low,40.9,142.9
2024-04-02 21:00:00,2024-04-02,21,Tuesday,Brigade Road,103,0.28,Low,47.1,124.2
2024-04-02 21:00:00,2024-04-02,21,Tuesday,Outer Ring Road,118,0.34,Low,37.0,146.7
2024-04-02 21:00:00,2024-04-02,21,Tuesday,Hosur Road,63,0.21,Low,49.3,76.7
2024-04-02 21:00:00,2024-04-02,21,Tuesday,Bannerghatta Road,62,0.25,Low,43.4,75.3
2024-04-02 21:00:00,2024-04-02,21,Tuesday,Old Airport Road,91,0.29,Low,47.4,98.0
2024-04-02 21:00:00,2024-04-02,21,Tuesday,Whitefield Road,65,0.25,Low,43.2,90.7
2024-04-02 21:00:00,2024-04-02,21,Tuesday,Electronic City Road,62,0.24,Low,41.6,81.2
2024-04-02 22:00:00,2024-04-02,22,Tuesday,MG Road,86,0.32,Low,38.3,123.4
2024-04-02 22:00:00,2024-04-02,22,Tuesday,Brigade Road,70,0.31,Low,43.6,83.6
2024-04-02 22:00:00,2024-04-02,22,Tuesday,Outer Ring Road,76,0.25,Low,44.7,116.0
2024-04-02 22:00:00,2024-04-02,22,Tuesday,Hosur Road,80,0.15,Low,51.1,122.7
2024-04-02 22:00:00,2024-04-02,22,Tuesday,Bannerghatta Road,44,0.27,Low,39.3,75.0
2024-04-02 22:00:00,2024-04-02,22,Tuesday,Old Airport Road,96,0.32,Low,38.7,97.1
2024-04-02 22:00:00,2024-04-02,22,Tuesday,Whitefield Road,50,0.24,Low,47.9,90.6
2024-04-02 22:00:00,2024-04-02,22,Tuesday,Electronic City Road,66,0.16,Low,51.1,80.6
2024-04-02 23:00:00,2024-04-02,23,Tuesday,MG Road,99,0.21,Low,47.4,129.8
2024-04-02 23:00:00,2024-04-02,23,Tuesday,Brigade Road,80,0.32,Low,42.6,88.8
2024-04-02 23:00:00,2024-04-02,23,Tuesday,Outer Ring Road,64,0.23,Low,46.8,85.8
2024-04-02 23:00:00,2024-04-02,23,Tuesday,Hosur Road,59,0.19,Low,47.6,68.8
2024-04-02 23:00:00,2024-04-02,23,Tuesday,Bannerghatta Road,42,0.18,Low,52.2,74.4
2024-04-02 23:00:00,2024-04-02,23,Tuesday,Old Airport Road,52,0.27,Low,40.2,98.9
2024-04-02 23:00:00,2024-04-02,23,Tuesday,Whitefield Road,78,0.18,Low,51.6,94.4
2024-04-02 23:00:00,2024-04-02,23,Tuesday,Electronic City Road,79,0.25,Low,45.3,111.5
2024-04-03 00:00:00,2024-04-03,0,Wednesday,MG Road,21,0.08,Low,53.9,63.8
2024-04-03 00:00:00,2024-04-03,0,Wednesday,Brigade Road,48,0.1,Low,49.3,77.4
2024-04-03 00:00:00,2024-04-03,0,Wednesday,Outer Ring Road,34,0.11,Low,53.2,68.2
2024-04-03 00:00:00,2024-04-03,0,Wednesday,Hosur Road,28,0.04,Low,52.9,80.3
2024-04-03 00:00:00,2024-04-03,0,Wednesday,Bannerghatta Road,16,0.04,Low,55.7,38.9
2024-04-03 00:00:00,2024-04-03,0,Wednesday,Old Airport Road,26,0.07,Low,60.0,75.7
2024-04-03 00:00:00,2024-04-03,0,Wednesday,Whitefield Road,15,0.11,Low,50.5,45.0
2024-04-03 00:00:00,2024-04-03,0,Wednesday,Electronic City Road,42,0.09,Low,59.2,72.0
2024-04-03 01:00:00,2024-04-03,1,Wednesday,MG Road,51,0.06,Low,58.2,95.5
2024-04-03 01:00:00,2024-04-03,1,Wednesday,Brigade Road,22,0.1,Low,58.6,48.8
2024-04-03 01:00:00,2024-04-03,1,Wednesday,Outer Ring Road,32,0.05,Low,59.7,73.8
2024-04-03 01:00:00,2024-04-03,1,Wednesday,Hosur Road,40,0.06,Low,57.0,89.4
2024-04-03 01:00:00,2024-04-03,1,Wednesday,Bannerghatta Road,30,0.06,Low,58.2,59.2
2024-04-03 01:00:00,2024-04-03,1,Wednesday,Old Airport Road,22,0.13,Low,50.1,49.1
2024-04-03 01:00:00,2024-04-03,1,Wednesday,Whitefield Road,15,0.07,Low,57.4,61.9
2024-04-03 01:00:00,2024-04-03,1,Wednesday,Electronic City Road,28,0.05,Low,54.7,64.9
2024-04-03 02:00:00,2024-04-03,2,Wednesday,MG Road,37,0.04,Low,60.0,59.2
2024-04-03 02:00:00,2024-04-03,2,Wednesday,Brigade Road,16,0.11,Low,50.7,42.1
2024-04-03 02:00:00,2024-04-03,2,Wednesday,Outer Ring Road,20,0.07,Low,51.8,66.8
2024-04-03 02:00:00,2024-04-03,2,Wednesday,Hosur Road,1,0.15,Low,50.1,58.2
2024-04-03 02:00:00,2024-04-03,2,Wednesday,Bannerghatta Road,31,0.08,Low,57.8,56.3
2024-04-03 02:00:00,2024-04-03,2,Wednesday,Old Airport Road,13,0.1,Low,55.5,39.7
2024-04-03 02:00:00,2024-04-03,2,Wednesday,Whitefield Road,3,0.14,Low,50.8,55.9
2024-04-03 02:00:00,2024-04-03,2,Wednesday,Electronic City Road,10,0.15,Low,53.9,35.5
2024-04-03 03:00:00,2024-04-03,3,Wednesday,MG Road,19,0.13,Low,50.2,59.3
2024-04-03 03:00:00,2024-04-03,3,Wednesday,Brigade Road,42,0.06,Low,56.8,73.4
2024-04-03 03:00:00,2024-04-03,3,Wednesday,Outer Ring Road,22,0.13,Low,49.9,70.0
2024-04-03 03:00:00,2024-04-03,3,Wednesday,Hosur Road,32,0.04,Low,59.1,74.3
2024-04-03 03:00:00,2024-04-03,3,Wednesday,Bannerghatta Road,4,0.12,Low,53.5,53.5
2024-04-03 03:00:00,2024-04-03,3,Wednesday,Old Airport Road,25,0.1,Low,58.0,73.1
2024-04-03 03:00:00,2024-04-03,3,Wednesday,Whitefield Road,44,0.06,Low,58.1,62.6
2024-04-03 03:00:00,2024-04-03,3,Wednesday,Electronic City Road,12,0.08,Low,50.3,44.9
2024-04-03 04:00:00,2024-04-03,4,Wednesday,MG Road,42,0.12,Low,50.8,82.5
2024-04-03 04:00:00,2024-04-03,4,Wednesday,Brigade Road,7,0.05,Low,58.9,28.1
2024-04-03 04:00:00,2024-04-03,4,Wednesday,Outer Ring Road,11,0.08,Low,54.3,48.9
2024-04-03 04:00:00,2024-04-03,4,Wednesday,Hosur Road,36,0.11,Low,57.6,60.6
2024-04-03 04:00:00,2024-04-03,4,Wednesday,Bannerghatta Road,13,0.05,Low,56.8,48.6
2024-04-03 04:00:00,2024-04-03,4,Wednesday,Old Airport Road,33,0.07,Low,59.9,76.7
2024-04-03 04:00:00,2024-04-03,4,Wednesday,Whitefield Road,29,0.12,Low,56.5,46.5
2024-04-03 04:00:00,2024-04-03,4,Wednesday,Electronic City Road,40,0.09,Low,50.4,74.6
2024-04-03 05:00:00,2024-04-03,5,Wednesday,MG Road,16,0.13,Low,49.2,54.3
2024-04-03 05:00:00,2024-04-03,5,Wednesday,Brigade Road,24,0.06,Low,55.8,66.4
2024-04-03 05:00:00,2024-04-03,5,Wednesday,Outer Ring Road,56,0.03,Low,57.7,67.0
2024-04-03 05:00:00,2024-04-03,5,Wednesday,Hosur Road,18,0.09,Low,55.2,56.8
2024-04-03 05:00:00,2024-04-03,5,Wednesday,Bannerghatta Road,26,0.11,Low,50.9,40.9
2024-04-03 05:00:00,2024-04-03,5,Wednesday,Old Airport Road,8,0.1,Low,53.2,54.4
2024-04-03 05:00:00,2024-04-03,5,Wednesday,Whitefield Road,36,0.15,Low,55.9,67.7
2024-04-03 05:00:00,2024-04-03,5,Wednesday,Electronic City Road,21,0.07,Low,58.5,75.9
2024-04-03 06:00:00,2024-04-03,6,Wednesday,MG Road,106,0.34,Low,44.5,120.1
2024-04-03 06:00:00,2024-04-03,6,Wednesday,Brigade Road,120,0.33,Low,39.0,143.3
2024-04-03 06:00:00,2024-04-03,6,Wednesday,Outer Ring Road,108,0.32,Low,42.3,120.3
2024-04-03 06:00:00,2024-04-03,6,Wednesday,Hosur Road,58,0.35,Moderate,39.3,95.5
2024-04-03 06:00:00,2024-04-03,6,Wednesday,Bannerghatta Road,44,0.32,Low,45.6,73.7
2024-04-03 06:00:00,2024-04-03,6,Wednesday,Old Airport Road,88,0.26,Low,43.2,99.6
2024-04-03 06:00:00,2024-04-03,6,Wednesday,Whitefield Road,77,0.22,Low,43.7,116.6
2024-04-03 06:00:00,2024-04-03,6,Wednesday,Electronic City Road,108,0.17,Low,50.9,143.8
2024-04-03 07:00:00,2024-04-03,7,Wednesday,MG Road,120,0.15,Low,46.7,139.8
2024-04-03 07:00:00,2024-04-03,7,Wednesday,Brigade Road,76,0.27,Low,41.2,82.6
2024-04-03 07:00:00,2024-04-03,7,Wednesday,Outer Ring Road,91,0.2,Low,50.5,123.8
2024-04-03 07:00:00,2024-04-03,7,Wednesday,Hosur Road,51,0.25,Low,42.3,97.5
2024-04-03 07:00:00,2024-04-03,7,Wednesday,Bannerghatta Road,85,0.21,Low,50.1,120.7
2024-04-03 07:00:00,2024-04-03,7,Wednesday,Old Airport Road,46,0.21,Low,52.3,77.7
2024-04-03 07:00:00,2024-04-03,7,Wednesday,Whitefield Road,66,0.21,Low,48.0,96.5
2024-04-03 07:00:00,2024-04-03,7,Wednesday,Electronic City Road,114,0.33,Low,42.0,133.4
2024-04-03 08:00:00,2024-04-03,8,Wednesday,MG Road,259,0.99,Critical,5.0,258.6
2024-04-03 08:00:00,2024-04-03,8,Wednesday,Brigade Road,329,0.89,Critical,5.0,298.3
2024-04-03 08:00:00,2024-04-03,8,Wednesday,Outer Ring Road,440,0.82,High,8.8,400.3
2024-04-03 08:00:00,2024-04-03,8,Wednesday,Hosur Road,334,0.97,Critical,5.0,303.9
2024-04-03 08:00:00,2024-04-03,8,Wednesday,Bannerghatta Road,312,0.7,High,15.5,282.8
2024-04-03 08:00:00,2024-04-03,8,Wednesday,Old Airport Road,191,0.97,Critical,5.0,201.8
2024-04-03 08:00:00,2024-04-03,8,Wednesday,Whitefield Road,264,0.67,High,21.5,255.3
2024-04-03 08:00:00,2024-04-03,8,Wednesday,Electronic City Road,245,0.72,High,19.0,238.4
2024-04-03 09:00:00,2024-04-03,9,Wednesday,MG Road,392,0.72,High,14.8,370.0
2024-04-03 09:00:00,2024-04-03,9,Wednesday,Brigade Road,285,0.98,Critical,5.0,278.2
2024-04-03 09:00:00,2024-04-03,9,Wednesday,Outer Ring Road,334,0.89,Critical,5.6,296.8
2024-04-03 09:00:00,2024-04-03,9,Wednesday,Hosur Road,290,0.92,Critical,5.0,277.9
2024-04-03 09:00:00,2024-04-03,9,Wednesday,Bannerghatta Road,264,0.74,High,19.4,249.8
2024-04-03 09:00:00,2024-04-03,9,Wednesday,Old Airport Road,285,0.92,Critical,8.9,262.8
2024-04-03 09:00:00,2024-04-03,9,Wednesday,Whitefield Road,324,0.67,High,22.2,279.8
2024-04-03 09:00:00,2024-04-03,9,Wednesday,Electronic City Road,393,0.98,Critical,5.0,346.2
2024-04-03 10:00:00,2024-04-03,10,Wednesday,MG Road,301,0.77,High,14.5,270.6
2024-04-03 10:00:00,2024-04-03,10,Wednesday,Brigade Road,400,0.88,Critical,5.0,372.9
2024-04-03 10:00:00,2024-04-03,10,Wednesday,Outer Ring Road,485,0.91,Critical,5.0,439.8
2024-04-03 10:00:00,2024-04-03,10,Wednesday,Hosur Road,252,0.7,High,17.9,258.3
2024-04-03 10:00:00,2024-04-03,10,Wednesday,Bannerghatta Road,309,1.0,Critical,5.0,300.8
2024-04-03 10:00:00,2024-04-03,10,Wednesday,Old Airport Road,180,0.98,Critical,5.0,180.5
2024-04-03 10:00:00,2024-04-03,10,Wednesday,Whitefield Road,386,0.73,High,11.3,349.0
2024-04-03 10:00:00,2024-04-03,10,Wednesday,Electronic City Road,340,0.67,High,21.5,316.7
2024-04-03 11:00:00,2024-04-03,11,Wednesday,MG Road,173,0.55,Moderate,22.1,180.5
2024-04-03 11:00:00,2024-04-03,11,Wednesday,Brigade Road,99,0.36,Moderate,38.8,110.7
2024-04-03 11:00:00,2024-04-03,11,Wednesday,Outer Ring Road,204,0.59,Moderate,27.7,219.6
2024-04-03 11:00:00,2024-04-03,11,Wednesday,Hosur Road,108,0.63,Moderate,18.7,114.1
2024-04-03 11:00:00,2024-04-03,11,Wednesday,Bannerghatta Road,148,0.43,Moderate,31.9,154.3
2024-04-03 11:00:00,2024-04-03,11,Wednesday,Old Airport Road,124,0.64,Moderate,22.3,158.8
2024-04-03 11:00:00,2024-04-03,11,Wednesday,Whitefield Road,116,0.44,Moderate,35.1,147.1
2024-04-03 11:00:00,2024-04-03,11,Wednesday,Electronic City Road,214,0.36,Moderate,37.2,213.3
2024-04-03 12:00:00,2024-04-03,12,Wednesday,MG Road,108,0.54,Moderate,23.4,140.2
2024-04-03 12:00:00,2024-04-03,12,Wednesday,Brigade Road,210,0.59,Moderate,29.4,227.0
2024-04-03 12:00:00,2024-04-03,12,Wednesday,Outer Ring Road,202,0.63,Moderate,19.3,216.3
2024-04-03 12:00:00,2024-04-03,12,Wednesday,Hosur Road,158,0.49,Moderate,34.8,173.8
2024-04-03 12:00:00,2024-04-03,12,Wednesday,Bannerghatta Road,123,0.62,Moderate,24.4,125.6
2024-04-03 12:00:00,2024-04-03,12,Wednesday,Old Airport Road,110,0.35,Moderate,39.9,138.1
2024-04-03 12:00:00,2024-04-03,12,Wednesday,Whitefield Road,188,0.6,Moderate,22.0,193.0
2024-04-03 12:00:00,2024-04-03,12,Wednesday,Electronic City Road,184,0.6,Moderate,25.8,188.8
2024-04-03 13:00:00,2024-04-03,13,Wednesday,MG Road,161,0.58,Moderate,28.1,176.4
2024-04-03 13:00:00,2024-04-03,13,Wednesday,Brigade Road,113,0.5,Moderate,25.5,127.9
2024-04-03 13:00:00,2024-04-03,13,Wednesday,Outer Ring Road,133,0.45,Moderate,37.5,142.3
2024-04-03 13:00:00,2024-04-03,13,Wednesday,Hosur Road,206,0.45,Moderate,30.7,224.5
2024-04-03 13:00:00,2024-04-03,13,Wednesday,Bannerghatta Road,149,0.42,Moderate,39.2,156.5
2024-04-03 13:00:00,2024-04-03,13,Wednesday,Old Airport Road,160,0.53,Moderate,24.1,172.7
2024-04-03 13:00:00,2024-04-03,13,Wednesday,Whitefield Road,119,0.56,Moderate,24.1,130.4
2024-04-03 13:00:00,2024-04-03,13,Wednesday,Electronic City Road,218,0.54,Moderate,25.8,198.7
2024-04-03 14:00:00,2024-04-03,14,Wednesday,MG Road,108,0.63,Moderate,20.8,117.2
2024-04-03 14:00:00,2024-04-03,14,Wednesday,Brigade Road,123,0.38,Moderate,36.7,140.6
2024-04-03 14:00:00,2024-04-03,14,Wednesday,Outer Ring Road,176,0.38,Moderate,35.7,164.5
2024-04-03 14:00:00,2024-04-03,14,Wednesday,Hosur Road,173,0.59,Moderate,19.7,175.0
2024-04-03 14:00:00,2024-04-03,14,Wednesday,Bannerghatta Road,186,0.38,Moderate,41.3,207.9
2024-04-03 14:00:00,2024-04-03,14,Wednesday,Old Airport Road,147,0.51,Moderate,26.1,148.4
2024-04-03 14:00:00,2024-04-03,14,Wednesday,Whitefield Road,123,0.5,Moderate,26.7,129.4
2024-04-03 14:00:00,2024-04-03,14,Wednesday,Electronic City Road,133,0.5,Moderate,28.6,164.2
2024-04-03 15:00:00,2024-04-03,15,Wednesday,MG Road,232,0.54,Moderate,28.8,223.9
2024-04-03 15:00:00,2024-04-03,15,Wednesday,Brigade Road,123,0.44,Moderate,31.9,143.2
2024-04-03 15:00:00,2024-04-03,15,Wednesday,Outer Ring Road,173,0.48,Moderate,34.4,192.8
2024-04-03 15:00:00,2024-04-03,15,Wednesday,Hosur Road,171,0.39,Moderate,37.6,184.6
2024-04-03 15:00:00,2024-04-03,15,Wednesday,Bannerghatta Road,143,0.44,Moderate,38.3,146.1
2024-04-03 15:00:00,2024-04-03,15,Wednesday,Old Airport Road,167,0.54,Moderate,30.4,166.6
2024-04-03 15:00:00,2024-04-03,15,Wednesday,Whitefield Road,134,0.59,Moderate,23.3,164.5
2024-04-03 15:00:00,2024-04-03,15,Wednesday,Electronic City Road,133,0.53,Moderate,25.0,157.1
2024-04-03 16:00:00,2024-04-03,16,Wednesday,MG Road,111,0.64,Moderate,26.0,117.2
2024-04-03 16:00:00,2024-04-03,16,Wednesday,Brigade Road,138,0.6,Moderate,27.2,162.2
2024-04-03 16:00:00,2024-04-03,16,Wednesday,Outer Ring Road,178,0.55,Moderate,28.3,172.1
2024-04-03 16:00:00,2024-04-03,16,Wednesday,Hosur Road,183,0.4,Moderate,38.9,169.4
2024-04-03 16:00:00,2024-04-03,16,Wednesday,Bannerghatta Road,158,0.49,Moderate,30.9,183.3
2024-04-03 16:00:00,2024-04-03,16,Wednesday,Old Airport Road,150,0.48,Moderate,34.1,154.4
2024-04-03 16:00:00,2024-04-03,16,Wednesday,Whitefield Road,162,0.53,Moderate,24.3,159.5
2024-04-03 16:00:00,2024-04-03,16,Wednesday,Electronic City Road,208,0.46,Moderate,33.5,208.9
2024-04-03 17:00:00,2024-04-03,17,Wednesday,MG Road,450,0.89,Critical,11.3,393.3
2024-04-03 17:00:00,2024-04-03,17,Wednesday,Brigade Road,355,0.69,High,16.2,324.4
2024-04-03 17:00:00,2024-04-03,17,Wednesday,Outer Ring Road,444,0.85,Critical,6.2,390.2
2024-04-03 17:00:00,2024-04-03,17,Wednesday,Hosur Road,335,0.92,Critical,6.7,294.0
2024-04-03 17:00:00,2024-04-03,17,Wednesday,Bannerghatta Road,185,0.82,High,10.0,206.5
2024-04-03 17:00:00,2024-04-03,17,Wednesday,Old Airport Road,192,0.94,Critical,5.0,187.3
2024-04-03 17:00:00,2024-04-03,17,Wednesday,Whitefield Road,267,0.83,High,10.0,251.1
2024-04-03 17:00:00,2024-04-03,17,Wednesday,Electronic City Road,353,0.76,High,9.8,330.8
